id,date,Unnamed: 0,year,month,day,cycle,trend
1568,2017-05-07,1568,2017,5,7,407.29,405.2
1569,2017-05-08,1569,2017,5,8,407.3,405.21
1570,2017-05-09,1570,2017,5,9,407.3,405.21
1571,2017-05-10,1571,2017,5,10,407.31,405.22
1572,2017-05-11,1572,2017,5,11,407.31,405.22
1573,2017-05-12,1573,2017,5,12,407.31,405.23
1574,2017-05-13,1574,2017,5,13,407.31,405.23
1575,2017-05-14,1575,2017,5,14,407.31,405.24
1576,2017-05-15,1576,2017,5,15,407.31,405.24
1577,2017-05-16,1577,2017,5,16,407.31,405.25
1578,2017-05-17,1578,2017,5,17,407.3,405.25
1579,2017-05-18,1579,2017,5,18,407.3,405.26
1580,2017-05-19,1580,2017,5,19,407.29,405.26
1581,2017-05-20,1581,2017,5,20,407.28,405.27
1582,2017-05-21,1582,2017,5,21,407.27,405.27
1583,2017-05-22,1583,2017,5,22,407.26,405.28
1584,2017-05-23,1584,2017,5,23,407.24,405.28
1585,2017-05-24,1585,2017,5,24,407.22,405.29
1586,2017-05-25,1586,2017,5,25,407.21,405.29
1587,2017-05-26,1587,2017,5,26,407.18,405.3
1588,2017-05-27,1588,2017,5,27,407.16,405.3
1589,2017-05-28,1589,2017,5,28,407.14,405.31
1590,2017-05-29,1590,2017,5,29,407.11,405.31
1591,2017-05-30,1591,2017,5,30,407.08,405.32
1592,2017-05-31,1592,2017,5,31,407.05,405.32
1593,2017-06-01,1593,2017,6,1,407.02,405.33
1594,2017-06-02,1594,2017,6,2,406.99,405.33
1595,2017-06-03,1595,2017,6,3,406.95,405.34
1596,2017-06-04,1596,2017,6,4,406.91,405.34
1597,2017-06-05,1597,2017,6,5,406.87,405.35
1598,2017-06-06,1598,2017,6,6,406.83,405.36
1599,2017-06-07,1599,2017,6,7,406.78,405.36
1600,2017-06-08,1600,2017,6,8,406.74,405.37
1601,2017-06-09,1601,2017,6,9,406.69,405.37
1602,2017-06-10,1602,2017,6,10,406.64,405.38
1603,2017-06-11,1603,2017,6,11,406.59,405.38
1604,2017-06-12,1604,2017,6,12,406.53,405.39
1605,2017-06-13,1605,2017,6,13,406.48,405.39
1606,2017-06-14,1606,2017,6,14,406.42,405.4
1607,2017-06-15,1607,2017,6,15,406.36,405.4
1608,2017-06-16,1608,2017,6,16,406.3,405.41
1609,2017-06-17,1609,2017,6,17,406.23,405.41
1610,2017-06-18,1610,2017,6,18,406.17,405.42
1611,2017-06-19,1611,2017,6,19,406.11,405.42
1612,2017-06-20,1612,2017,6,20,406.04,405.43
1613,2017-06-21,1613,2017,6,21,405.97,405.43
1614,2017-06-22,1614,2017,6,22,405.9,405.44
1615,2017-06-23,1615,2017,6,23,405.83,405.44
1616,2017-06-24,1616,2017,6,24,405.76,405.45
1617,2017-06-25,1617,2017,6,25,405.68,405.45
1618,2017-06-26,1618,2017,6,26,405.61,405.46
1619,2017-06-27,1619,2017,6,27,405.54,405.46
1620,2017-06-28,1620,2017,6,28,405.46,405.47
1621,2017-06-29,1621,2017,6,29,405.38,405.47
1622,2017-06-30,1622,2017,6,30,405.31,405.48
1623,2017-07-01,1623,2017,7,1,405.23,405.48
1624,2017-07-02,1624,2017,7,2,405.15,405.49
1625,2017-07-03,1625,2017,7,3,405.07,405.49
1626,2017-07-04,1626,2017,7,4,404.99,405.5
1627,2017-07-05,1627,2017,7,5,404.92,405.5
1628,2017-07-06,1628,2017,7,6,404.84,405.51
1629,2017-07-07,1629,2017,7,7,404.76,405.51
1630,2017-07-08,1630,2017,7,8,404.68,405.52
1631,2017-07-09,1631,2017,7,9,404.6,405.52
1632,2017-07-10,1632,2017,7,10,404.52,405.53
1633,2017-07-11,1633,2017,7,11,404.44,405.53
1634,2017-07-12,1634,2017,7,12,404.36,405.54
1635,2017-07-13,1635,2017,7,13,404.29,405.55
1636,2017-07-14,1636,2017,7,14,404.21,405.55
1637,2017-07-15,1637,2017,7,15,404.13,405.56
1638,2017-07-16,1638,2017,7,16,404.06,405.56
1639,2017-07-17,1639,2017,7,17,403.98,405.57
1640,2017-07-18,1640,2017,7,18,403.91,405.57
1641,2017-07-19,1641,2017,7,19,403.83,405.58
1642,2017-07-20,1642,2017,7,20,403.76,405.58
1643,2017-07-21,1643,2017,7,21,403.69,405.59
1644,2017-07-22,1644,2017,7,22,403.62,405.59
1645,2017-07-23,1645,2017,7,23,403.55,405.6
1646,2017-07-24,1646,2017,7,24,403.48,405.6
1647,2017-07-25,1647,2017,7,25,403.41,405.61
1648,2017-07-26,1648,2017,7,26,403.34,405.61
1649,2017-07-27,1649,2017,7,27,403.28,405.62
1650,2017-07-28,1650,2017,7,28,403.21,405.62
1651,2017-07-29,1651,2017,7,29,403.15,405.63
1652,2017-07-30,1652,2017,7,30,403.09,405.63
1653,2017-07-31,1653,2017,7,31,403.03,405.64
1654,2017-08-01,1654,2017,8,1,402.97,405.64
1655,2017-08-02,1655,2017,8,2,402.92,405.65
1656,2017-08-03,1656,2017,8,3,402.86,405.65
1657,2017-08-04,1657,2017,8,4,402.81,405.66
1658,2017-08-05,1658,2017,8,5,402.76,405.66
1659,2017-08-06,1659,2017,8,6,402.71,405.67
1660,2017-08-07,1660,2017,8,7,402.66,405.68
1661,2017-08-08,1661,2017,8,8,402.61,405.68
1662,2017-08-09,1662,2017,8,9,402.57,405.69
1663,2017-08-10,1663,2017,8,10,402.52,405.69
1664,2017-08-11,1664,2017,8,11,402.48,405.7
1665,2017-08-12,1665,2017,8,12,402.44,405.7
1666,2017-08-13,1666,2017,8,13,402.4,405.71
1667,2017-08-14,1667,2017,8,14,402.37,405.71
1668,2017-08-15,1668,2017,8,15,402.33,405.72
1669,2017-08-16,1669,2017,8,16,402.3,405.72
1670,2017-08-17,1670,2017,8,17,402.27,405.73
1671,2017-08-18,1671,2017,8,18,402.24,405.73
1672,2017-08-19,1672,2017,8,19,402.22,405.74
1673,2017-08-20,1673,2017,8,20,402.19,405.74
1674,2017-08-21,1674,2017,8,21,402.17,405.75
1675,2017-08-22,1675,2017,8,22,402.15,405.75
1676,2017-08-23,1676,2017,8,23,402.13,405.76
1677,2017-08-24,1677,2017,8,24,402.11,405.77
1678,2017-08-25,1678,2017,8,25,402.1,405.77
1679,2017-08-26,1679,2017,8,26,402.08,405.78
1680,2017-08-27,1680,2017,8,27,402.07,405.78
1681,2017-08-28,1681,2017,8,28,402.06,405.79
1682,2017-08-29,1682,2017,8,29,402.06,405.79
1683,2017-08-30,1683,2017,8,30,402.05,405.8
1684,2017-08-31,1684,2017,8,31,402.05,405.8
1685,2017-09-01,1685,2017,9,1,402.05,405.81
1686,2017-09-02,1686,2017,9,2,402.05,405.81
1687,2017-09-03,1687,2017,9,3,402.06,405.82
1688,2017-09-04,1688,2017,9,4,402.06,405.82
1689,2017-09-05,1689,2017,9,5,402.07,405.83
1690,2017-09-06,1690,2017,9,6,402.08,405.84
1691,2017-09-07,1691,2017,9,7,402.09,405.84
1692,2017-09-08,1692,2017,9,8,402.11,405.85
1693,2017-09-09,1693,2017,9,9,402.13,405.85
1694,2017-09-10,1694,2017,9,10,402.14,405.86
1695,2017-09-11,1695,2017,9,11,402.17,405.86
1696,2017-09-12,1696,2017,9,12,402.19,405.87
1697,2017-09-13,1697,2017,9,13,402.22,405.87
1698,2017-09-14,1698,2017,9,14,402.24,405.88
1699,2017-09-15,1699,2017,9,15,402.27,405.88
1700,2017-09-16,1700,2017,9,16,402.31,405.89
1701,2017-09-17,1701,2017,9,17,402.34,405.9
1702,2017-09-18,1702,2017,9,18,402.38,405.9
1703,2017-09-19,1703,2017,9,19,402.42,405.91
1704,2017-09-20,1704,2017,9,20,402.46,405.91
1705,2017-09-21,1705,2017,9,21,402.5,405.92
1706,2017-09-22,1706,2017,9,22,402.54,405.92
1707,2017-09-23,1707,2017,9,23,402.59,405.93
1708,2017-09-24,1708,2017,9,24,402.64,405.93
1709,2017-09-25,1709,2017,9,25,402.69,405.94
1710,2017-09-26,1710,2017,9,26,402.74,405.94
1711,2017-09-27,1711,2017,9,27,402.8,405.95
1712,2017-09-28,1712,2017,9,28,402.85,405.96
1713,2017-09-29,1713,2017,9,29,402.91,405.96
1714,2017-09-30,1714,2017,9,30,402.97,405.97
1715,2017-10-01,1715,2017,10,1,403.03,405.97
1716,2017-10-02,1716,2017,10,2,403.09,405.98
1717,2017-10-03,1717,2017,10,3,403.15,405.98
1718,2017-10-04,1718,2017,10,4,403.22,405.99
1719,2017-10-05,1719,2017,10,5,403.28,405.99
1720,2017-10-06,1720,2017,10,6,403.35,406.0
1721,2017-10-07,1721,2017,10,7,403.42,406.01
1722,2017-10-08,1722,2017,10,8,403.49,406.01
1723,2017-10-09,1723,2017,10,9,403.56,406.02
1724,2017-10-10,1724,2017,10,10,403.63,406.02
1725,2017-10-11,1725,2017,10,11,403.7,406.03
1726,2017-10-12,1726,2017,10,12,403.78,406.03
1727,2017-10-13,1727,2017,10,13,403.85,406.04
1728,2017-10-14,1728,2017,10,14,403.92,406.05
1729,2017-10-15,1729,2017,10,15,404.0,406.05
1730,2017-10-16,1730,2017,10,16,404.07,406.06
1731,2017-10-17,1731,2017,10,17,404.14,406.06
1732,2017-10-18,1732,2017,10,18,404.22,406.07
1733,2017-10-19,1733,2017,10,19,404.29,406.07
1734,2017-10-20,1734,2017,10,20,404.37,406.08
1735,2017-10-21,1735,2017,10,21,404.44,406.08
1736,2017-10-22,1736,2017,10,22,404.51,406.09
1737,2017-10-23,1737,2017,10,23,404.59,406.1
1738,2017-10-24,1738,2017,10,24,404.66,406.1
1739,2017-10-25,1739,2017,10,25,404.73,406.11
1740,2017-10-26,1740,2017,10,26,404.81,406.11
1741,2017-10-27,1741,2017,10,27,404.88,406.12
1742,2017-10-28,1742,2017,10,28,404.95,406.12
1743,2017-10-29,1743,2017,10,29,405.02,406.13
1744,2017-10-30,1744,2017,10,30,405.09,406.14
1745,2017-10-31,1745,2017,10,31,405.15,406.14
1746,2017-11-01,1746,2017,11,1,405.22,406.15
1747,2017-11-02,1747,2017,11,2,405.29,406.15
1748,2017-11-03,1748,2017,11,3,405.35,406.16
1749,2017-11-04,1749,2017,11,4,405.42,406.16
1750,2017-11-05,1750,2017,11,5,405.48,406.17
1751,2017-11-06,1751,2017,11,6,405.54,406.18
1752,2017-11-07,1752,2017,11,7,405.6,406.18
1753,2017-11-08,1753,2017,11,8,405.66,406.19
1754,2017-11-09,1754,2017,11,9,405.72,406.19
1755,2017-11-10,1755,2017,11,10,405.78,406.2
1756,2017-11-11,1756,2017,11,11,405.83,406.21
1757,2017-11-12,1757,2017,11,12,405.88,406.21
1758,2017-11-13,1758,2017,11,13,405.94,406.22
1759,2017-11-14,1759,2017,11,14,405.99,406.22
1760,2017-11-15,1760,2017,11,15,406.04,406.23
1761,2017-11-16,1761,2017,11,16,406.09,406.23
1762,2017-11-17,1762,2017,11,17,406.14,406.24
1763,2017-11-18,1763,2017,11,18,406.18,406.25
1764,2017-11-19,1764,2017,11,19,406.23,406.25
1765,2017-11-20,1765,2017,11,20,406.27,406.26
1766,2017-11-21,1766,2017,11,21,406.32,406.26
1767,2017-11-22,1767,2017,11,22,406.36,406.27
1768,2017-11-23,1768,2017,11,23,406.4,406.28
1769,2017-11-24,1769,2017,11,24,406.44,406.28
1770,2017-11-25,1770,2017,11,25,406.48,406.29
1771,2017-11-26,1771,2017,11,26,406.52,406.29
1772,2017-11-27,1772,2017,11,27,406.55,406.3
1773,2017-11-28,1773,2017,11,28,406.59,406.31
1774,2017-11-29,1774,2017,11,29,406.63,406.31
1775,2017-11-30,1775,2017,11,30,406.66,406.32
1776,2017-12-01,1776,2017,12,1,406.69,406.32
1777,2017-12-02,1777,2017,12,2,406.73,406.33
1778,2017-12-03,1778,2017,12,3,406.76,406.34
1779,2017-12-04,1779,2017,12,4,406.79,406.34
1780,2017-12-05,1780,2017,12,5,406.82,406.35
1781,2017-12-06,1781,2017,12,6,406.85,406.35
1782,2017-12-07,1782,2017,12,7,406.89,406.36
1783,2017-12-08,1783,2017,12,8,406.92,406.37
1784,2017-12-09,1784,2017,12,9,406.95,406.37
1785,2017-12-10,1785,2017,12,10,406.97,406.38
1786,2017-12-11,1786,2017,12,11,407.0,406.38
1787,2017-12-12,1787,2017,12,12,407.03,406.39
1788,2017-12-13,1788,2017,12,13,407.06,406.4
1789,2017-12-14,1789,2017,12,14,407.09,406.4
1790,2017-12-15,1790,2017,12,15,407.12,406.41
1791,2017-12-16,1791,2017,12,16,407.14,406.41
1792,2017-12-17,1792,2017,12,17,407.17,406.42
1793,2017-12-18,1793,2017,12,18,407.2,406.43
1794,2017-12-19,1794,2017,12,19,407.23,406.43
1795,2017-12-20,1795,2017,12,20,407.25,406.44
1796,2017-12-21,1796,2017,12,21,407.28,406.44
1797,2017-12-22,1797,2017,12,22,407.31,406.45
1798,2017-12-23,1798,2017,12,23,407.33,406.46
1799,2017-12-24,1799,2017,12,24,407.36,406.46
1800,2017-12-25,1800,2017,12,25,407.39,406.47
1801,2017-12-26,1801,2017,12,26,407.41,406.47
1802,2017-12-27,1802,2017,12,27,407.44,406.48
1803,2017-12-28,1803,2017,12,28,407.46,406.49
1804,2017-12-29,1804,2017,12,29,407.49,406.49
1805,2017-12-30,1805,2017,12,30,407.51,406.5
1806,2017-12-31,1806,2017,12,31,407.54,406.5
1807,2018-01-01,1807,2018,1,1,407.56,406.51
1808,2018-01-02,1808,2018,1,2,407.59,406.52
1809,2018-01-03,1809,2018,1,3,407.61,406.52
1810,2018-01-04,1810,2018,1,4,407.63,406.53
1811,2018-01-05,1811,2018,1,5,407.66,406.54
1812,2018-01-06,1812,2018,1,6,407.68,406.54
1813,2018-01-07,1813,2018,1,7,407.7,406.55
1814,2018-01-08,1814,2018,1,8,407.73,406.55
1815,2018-01-09,1815,2018,1,9,407.75,406.56
1816,2018-01-10,1816,2018,1,10,407.77,406.57
1817,2018-01-11,1817,2018,1,11,407.79,406.57
1818,2018-01-12,1818,2018,1,12,407.81,406.58
1819,2018-01-13,1819,2018,1,13,407.83,406.58
1820,2018-01-14,1820,2018,1,14,407.85,406.59
1821,2018-01-15,1821,2018,1,15,407.87,406.6
1822,2018-01-16,1822,2018,1,16,407.89,406.6
1823,2018-01-17,1823,2018,1,17,407.91,406.61
1824,2018-01-18,1824,2018,1,18,407.93,406.62
1825,2018-01-19,1825,2018,1,19,407.94,406.62
1826,2018-01-20,1826,2018,1,20,407.96,406.63
1827,2018-01-21,1827,2018,1,21,407.98,406.63
1828,2018-01-22,1828,2018,1,22,407.99,406.64
1829,2018-01-23,1829,2018,1,23,408.01,406.65
1830,2018-01-24,1830,2018,1,24,408.02,406.65
1831,2018-01-25,1831,2018,1,25,408.04,406.66
1832,2018-01-26,1832,2018,1,26,408.05,406.67
1833,2018-01-27,1833,2018,1,27,408.06,406.67
1834,2018-01-28,1834,2018,1,28,408.08,406.68
1835,2018-01-29,1835,2018,1,29,408.09,406.69
1836,2018-01-30,1836,2018,1,30,408.1,406.69
1837,2018-01-31,1837,2018,1,31,408.12,406.7
1838,2018-02-01,1838,2018,2,1,408.13,406.7
1839,2018-02-02,1839,2018,2,2,408.14,406.71
1840,2018-02-03,1840,2018,2,3,408.15,406.72
1841,2018-02-04,1841,2018,2,4,408.16,406.72
1842,2018-02-05,1842,2018,2,5,408.17,406.73
1843,2018-02-06,1843,2018,2,6,408.19,406.74
1844,2018-02-07,1844,2018,2,7,408.2,406.74
1845,2018-02-08,1845,2018,2,8,408.21,406.75
1846,2018-02-09,1846,2018,2,9,408.22,406.75
1847,2018-02-10,1847,2018,2,10,408.23,406.76
1848,2018-02-11,1848,2018,2,11,408.24,406.77
1849,2018-02-12,1849,2018,2,12,408.25,406.77
1850,2018-02-13,1850,2018,2,13,408.26,406.78
1851,2018-02-14,1851,2018,2,14,408.27,406.79
1852,2018-02-15,1852,2018,2,15,408.29,406.79
1853,2018-02-16,1853,2018,2,16,408.3,406.8
1854,2018-02-17,1854,2018,2,17,408.31,406.81
1855,2018-02-18,1855,2018,2,18,408.32,406.81
1856,2018-02-19,1856,2018,2,19,408.33,406.82
1857,2018-02-20,1857,2018,2,20,408.35,406.82
1858,2018-02-21,1858,2018,2,21,408.36,406.83
1859,2018-02-22,1859,2018,2,22,408.37,406.84
1860,2018-02-23,1860,2018,2,23,408.38,406.84
1861,2018-02-24,1861,2018,2,24,408.4,406.85
1862,2018-02-25,1862,2018,2,25,408.41,406.86
1863,2018-02-26,1863,2018,2,26,408.43,406.86
1864,2018-02-27,1864,2018,2,27,408.44,406.87
1865,2018-02-28,1865,2018,2,28,408.46,406.88
1866,2018-03-01,1866,2018,3,1,408.47,406.88
1867,2018-03-02,1867,2018,3,2,408.49,406.89
1868,2018-03-03,1868,2018,3,3,408.5,406.9
1869,2018-03-04,1869,2018,3,4,408.52,406.9
1870,2018-03-05,1870,2018,3,5,408.54,406.91
1871,2018-03-06,1871,2018,3,6,408.55,406.91
1872,2018-03-07,1872,2018,3,7,408.57,406.92
1873,2018-03-08,1873,2018,3,8,408.59,406.93
1874,2018-03-09,1874,2018,3,9,408.61,406.93
1875,2018-03-10,1875,2018,3,10,408.62,406.94
1876,2018-03-11,1876,2018,3,11,408.64,406.95
1877,2018-03-12,1877,2018,3,12,408.66,406.95
1878,2018-03-13,1878,2018,3,13,408.68,406.96
1879,2018-03-14,1879,2018,3,14,408.7,406.97
1880,2018-03-15,1880,2018,3,15,408.72,406.97
1881,2018-03-16,1881,2018,3,16,408.74,406.98
1882,2018-03-17,1882,2018,3,17,408.76,406.99
1883,2018-03-18,1883,2018,3,18,408.78,406.99
1884,2018-03-19,1884,2018,3,19,408.8,407.0
1885,2018-03-20,1885,2018,3,20,408.82,407.01
1886,2018-03-21,1886,2018,3,21,408.84,407.01
1887,2018-03-22,1887,2018,3,22,408.86,407.02
1888,2018-03-23,1888,2018,3,23,408.88,407.03
1889,2018-03-24,1889,2018,3,24,408.9,407.03
1890,2018-03-25,1890,2018,3,25,408.92,407.04
